config,engine,time_offset_ms,gpu_power_w,gpu_util_pct,mem_used_mb,sm_clk_mhz,cpu_pkg_w,cpu_dram_w
both_low,maximus_gpu,176394,16.52,0.0,6557.0,180.0,51.5,1.8
both_low,maximus_gpu,176499,14.69,0.0,6557.0,180.0,51.8,1.8
both_low,maximus_gpu,176602,14.69,0.0,6557.0,180.0,51.6,1.8
both_low,maximus_gpu,176704,14.69,0.0,6557.0,180.0,51.1,1.8
both_low,maximus_gpu,176807,14.69,0.0,6557.0,180.0,52.0,1.8
both_low,maximus_gpu,176912,14.69,0.0,6557.0,180.0,51.1,1.8
both_low,maximus_gpu,177018,14.69,0.0,6557.0,180.0,51.4,1.8
both_low,maximus_gpu,177121,14.69,0.0,6557.0,180.0,52.3,1.8
both_low,maximus_gpu,177223,14.69,0.0,6557.0,180.0,52.1,1.8
both_low,maximus_gpu,177325,14.69,0.0,6557.0,180.0,51.6,1.8
both_low,maximus_gpu,177428,14.69,0.0,6557.0,180.0,51.5,1.8
both_low,maximus_gpu,177531,14.7,0.0,6557.0,180.0,51.4,1.8
both_low,maximus_gpu,177636,14.82,0.0,6557.0,180.0,51.9,1.8
both_low,maximus_gpu,177740,14.85,0.0,6557.0,180.0,51.4,1.8
both_low,maximus_gpu,177842,14.98,0.0,6557.0,180.0,51.3,1.8
both_low,maximus_gpu,177948,15.04,0.0,6557.0,180.0,51.9,1.8
both_low,maximus_gpu,178053,15.08,0.0,6557.0,180.0,51.8,1.8
both_low,maximus_gpu,178157,15.11,0.0,6557.0,180.0,51.3,1.8
both_low,maximus_gpu,178260,15.14,0.0,6557.0,180.0,52.3,1.8
both_low,maximus_gpu,178361,15.18,0.0,6557.0,180.0,64.0,1.9
both_low,maximus_gpu,178464,15.6,0.0,6557.0,180.0,65.1,1.9
both_low,maximus_gpu,178564,15.6,0.0,6557.0,180.0,67.0,1.9
both_low,maximus_gpu,178668,15.6,0.0,6557.0,180.0,64.1,1.9
both_low,maximus_gpu,178771,15.6,0.0,6557.0,180.0,63.8,1.8
both_low,maximus_gpu,178872,15.6,0.0,6557.0,180.0,63.6,1.8
both_low,maximus_gpu,178974,15.6,0.0,6557.0,180.0,61.6,1.8
both_low,maximus_gpu,179077,15.6,0.0,6557.0,180.0,52.6,1.8
both_low,maximus_gpu,179181,15.6,0.0,6557.0,180.0,51.8,1.8
both_low,maximus_gpu,179284,15.6,0.0,6557.0,180.0,52.0,1.8
both_low,maximus_gpu,179424,15.45,0.0,6557.0,180.0,59.3,2.8
both_low,maximus_gpu,179545,16.22,0.0,6557.0,180.0,62.8,2.8
both_low,maximus_gpu,179792,17.78,0.0,6557.0,180.0,56.2,2.1
both_low,maximus_gpu,179950,20.17,0.0,6557.0,180.0,51.4,1.8
both_low,maximus_gpu,180058,21.6,0.0,6557.0,180.0,54.3,1.9
both_low,maximus_gpu,180161,21.25,0.0,6557.0,180.0,62.2,1.9
both_low,maximus_gpu,180262,20.95,0.0,6557.0,180.0,58.3,1.8
both_low,maximus_gpu,180366,24.92,0.0,6557.0,180.0,51.9,1.8
both_low,maximus_gpu,180471,24.08,0.0,6557.0,180.0,52.0,1.8
both_low,maximus_gpu,180574,23.25,0.0,6557.0,180.0,51.8,1.8
both_low,maximus_gpu,180678,22.4,0.0,6557.0,180.0,52.6,1.8
both_low,maximus_gpu,180781,20.68,0.0,6557.0,180.0,52.7,1.8
both_low,maximus_gpu,180885,18.92,0.0,6557.0,180.0,51.2,1.8
both_low,maximus_gpu,180989,17.18,0.0,6557.0,180.0,51.9,1.8
both_low,maximus_gpu,181092,17.18,0.0,6557.0,180.0,51.6,1.8
both_low,maximus_gpu,181195,17.18,0.0,6557.0,180.0,51.6,1.8
both_low,maximus_gpu,181296,17.18,0.0,6557.0,180.0,51.2,1.8
both_low,maximus_gpu,181399,17.18,0.0,6557.0,180.0,51.7,1.8
both_low,maximus_gpu,181503,17.18,0.0,6557.0,180.0,51.0,1.8
both_low,maximus_gpu,181606,17.18,0.0,6557.0,180.0,51.5,1.8
both_low,maximus_gpu,181710,17.18,0.0,6557.0,180.0,51.7,1.8
both_low,maximus_gpu,181812,17.18,0.0,6557.0,180.0,52.3,1.8
both_low,maximus_gpu,181916,17.18,0.0,6557.0,180.0,51.8,1.8
both_low,maximus_gpu,182020,14.97,0.0,6557.0,180.0,52.0,1.8
both_low,maximus_gpu,182123,14.97,0.0,6557.0,180.0,51.6,1.8
both_low,maximus_gpu,182226,14.97,0.0,6557.0,172.0,51.7,1.8
both_low,maximus_gpu,182329,14.97,0.0,6557.0,172.0,51.3,1.8
both_low,maximus_gpu,182432,14.97,0.0,6557.0,172.0,51.9,1.8
both_low,maximus_gpu,182536,14.97,0.0,6557.0,172.0,51.2,1.8
both_low,maximus_gpu,182639,14.97,0.0,6557.0,172.0,51.9,1.8
both_low,maximus_gpu,182743,14.97,0.0,6557.0,172.0,51.6,1.8
both_low,maximus_gpu,182847,14.97,0.0,6557.0,172.0,51.6,1.8
both_low,maximus_gpu,182955,14.96,0.0,6557.0,172.0,52.4,1.8
both_low,maximus_gpu,183059,14.96,0.0,6557.0,172.0,52.2,1.8
both_low,maximus_gpu,183163,14.96,0.0,6557.0,172.0,52.0,1.8
both_low,maximus_gpu,183265,14.96,0.0,6557.0,180.0,51.7,1.8
both_low,maximus_gpu,183369,14.96,0.0,6557.0,180.0,50.9,1.8
both_low,maximus_gpu,183472,14.96,0.0,6557.0,180.0,52.0,1.8
both_low,maximus_gpu,183574,14.96,0.0,6557.0,180.0,51.4,1.8
both_low,maximus_gpu,183677,14.96,0.0,6557.0,180.0,51.7,1.8
both_low,maximus_gpu,183780,14.96,0.0,6557.0,180.0,55.7,1.8
both_low,maximus_gpu,183881,14.96,0.0,6557.0,180.0,62.9,1.8
both_low,maximus_gpu,183981,14.97,0.0,6557.0,180.0,62.8,1.8
both_low,maximus_gpu,184081,14.97,0.0,6557.0,180.0,63.9,1.8
both_low,maximus_gpu,184183,14.97,0.0,6557.0,180.0,63.4,1.8
both_low,maximus_gpu,184286,14.97,0.0,6557.0,180.0,64.6,1.8
both_low,maximus_gpu,184385,14.97,0.0,6557.0,180.0,64.0,1.8
both_low,maximus_gpu,184490,14.97,0.0,6557.0,180.0,52.9,1.8
both_low,maximus_gpu,184594,14.97,0.0,6557.0,180.0,51.3,1.8
both_low,maximus_gpu,184697,14.97,0.0,6557.0,180.0,51.9,1.8
both_low,maximus_gpu,184804,14.92,0.0,6557.0,180.0,51.3,1.8
both_low,maximus_gpu,184909,14.95,0.0,6557.0,180.0,51.1,1.8
both_low,maximus_gpu,185022,15.02,0.0,6557.0,180.0,53.1,2.1
both_low,maximus_gpu,185145,15.16,0.0,6557.0,180.0,61.5,2.9
both_low,maximus_gpu,185269,16.54,0.0,6557.0,180.0,63.4,2.8
both_low,maximus_gpu,185547,18.09,0.0,6557.0,180.0,55.6,2.0
both_low,maximus_gpu,185678,19.83,0.0,6557.0,180.0,51.4,1.8
both_low,maximus_gpu,185784,20.35,0.0,6557.0,180.0,56.1,1.8
both_low,maximus_gpu,185889,24.37,0.0,6557.0,180.0,65.4,1.8
both_low,maximus_gpu,185993,24.8,0.0,6557.0,180.0,56.3,1.8
both_low,maximus_gpu,186095,24.73,0.0,6557.0,180.0,51.9,1.8
both_low,maximus_gpu,186200,23.9,0.0,6557.0,180.0,52.0,1.8
both_low,maximus_gpu,186303,23.09,0.0,6557.0,180.0,51.5,1.8
both_low,maximus_gpu,186407,22.26,0.0,6557.0,180.0,52.3,1.8
both_low,maximus_gpu,186510,20.63,0.0,6557.0,180.0,52.9,1.8
both_low,maximus_gpu,186617,18.91,0.0,6557.0,180.0,51.3,1.8
both_low,maximus_gpu,186721,17.24,0.0,6557.0,180.0,51.8,1.8
both_low,maximus_gpu,186822,17.24,0.0,6557.0,180.0,51.5,1.8
both_low,maximus_gpu,186927,17.24,0.0,6557.0,180.0,51.9,1.8
both_low,maximus_gpu,187033,17.24,0.0,6557.0,180.0,51.8,1.8
both_low,maximus_gpu,187139,17.24,0.0,6557.0,180.0,51.3,1.8
both_low,maximus_gpu,187245,17.24,0.0,6557.0,180.0,51.2,1.8
both_low,maximus_gpu,187348,17.24,0.0,6557.0,180.0,51.6,1.8
both_low,maximus_gpu,187451,17.24,0.0,6557.0,180.0,51.6,1.8
both_low,maximus_gpu,187555,17.24,0.0,6557.0,180.0,52.0,1.8
both_low,maximus_gpu,187657,15.03,0.0,6557.0,180.0,53.3,1.8
both_low,maximus_gpu,187759,15.03,0.0,6557.0,180.0,51.9,1.8
both_low,maximus_gpu,187865,15.03,0.0,6557.0,180.0,51.4,1.8
both_low,maximus_gpu,187969,15.03,0.0,6557.0,180.0,51.5,1.8
both_low,maximus_gpu,188072,15.03,0.0,6557.0,180.0,51.7,1.8
both_low,maximus_gpu,188173,15.03,0.0,6557.0,180.0,51.7,1.8
both_low,maximus_gpu,188276,15.03,0.0,6557.0,180.0,51.5,1.8
both_low,maximus_gpu,188380,15.03,0.0,6557.0,180.0,51.6,1.8
both_low,maximus_gpu,188484,15.03,0.0,6557.0,180.0,51.6,1.8
both_low,maximus_gpu,188588,15.03,0.0,6557.0,180.0,51.8,1.8
both_low,maximus_gpu,188692,14.94,0.0,6557.0,180.0,51.9,1.8
both_low,maximus_gpu,188792,14.94,0.0,6557.0,180.0,61.0,1.8
both_low,maximus_gpu,188894,14.94,0.0,6557.0,180.0,80.5,1.9
both_low,maximus_gpu,188998,14.94,0.0,6557.0,180.0,88.7,1.8
both_low,maximus_gpu,189099,14.94,0.0,6557.0,180.0,84.9,1.9
both_low,maximus_gpu,189199,14.94,0.0,6557.0,180.0,83.5,1.9
both_low,maximus_gpu,189300,14.94,0.0,6557.0,180.0,80.6,1.9
both_low,maximus_gpu,189401,14.94,0.0,6557.0,180.0,87.5,1.8
both_low,maximus_gpu,189506,14.94,0.0,6557.0,180.0,65.8,1.8
both_low,maximus_gpu,189611,14.94,0.0,6557.0,180.0,51.6,1.8
both_low,maximus_gpu,189728,14.91,0.0,6557.0,180.0,55.4,2.2
both_low,maximus_gpu,189848,15.03,0.0,6557.0,180.0,65.7,2.9
both_low,maximus_gpu,189993,16.46,0.0,6557.0,180.0,71.0,2.6
both_low,maximus_gpu,190282,18.07,0.0,6557.0,180.0,57.1,2.0
both_low,maximus_gpu,190409,19.82,0.0,6557.0,180.0,52.0,1.8
both_low,maximus_gpu,190512,20.31,0.0,6557.0,180.0,60.1,1.8
both_low,maximus_gpu,190615,20.08,0.0,6557.0,180.0,66.9,1.8
both_low,maximus_gpu,190718,24.85,0.0,6557.0,180.0,53.1,1.8
both_low,maximus_gpu,190821,24.79,0.0,6557.0,180.0,51.5,1.8
both_low,maximus_gpu,190927,23.98,0.0,6557.0,180.0,52.2,1.8
both_low,maximus_gpu,191032,23.13,0.0,6557.0,180.0,51.8,1.8
both_low,maximus_gpu,191134,22.28,0.0,6557.0,180.0,52.9,1.8
both_low,maximus_gpu,191237,20.6,0.0,6557.0,180.0,51.7,1.8
both_low,maximus_gpu,191342,18.6,0.0,6557.0,180.0,51.7,1.8
both_low,maximus_gpu,191449,18.6,0.0,6557.0,180.0,51.7,1.8
both_low,maximus_gpu,191556,18.6,0.0,6557.0,180.0,51.6,1.8
both_low,maximus_gpu,191658,18.6,0.0,6557.0,180.0,52.1,1.8
both_low,maximus_gpu,191762,18.6,0.0,6557.0,180.0,51.7,1.8
both_low,maximus_gpu,191864,18.6,0.0,6557.0,180.0,51.3,1.8
both_low,maximus_gpu,191969,15.32,0.0,6557.0,180.0,51.9,1.8
both_low,maximus_gpu,192073,15.31,0.0,6557.0,180.0,51.7,1.8
both_low,maximus_gpu,192176,15.28,0.0,6557.0,180.0,52.2,1.8
both_low,maximus_gpu,192281,15.33,0.0,6557.0,180.0,52.4,1.8
both_low,maximus_gpu,192386,15.26,0.0,6557.0,180.0,51.7,1.8
both_low,maximus_gpu,192491,15.3,0.0,6557.0,180.0,51.5,1.8
both_low,maximus_gpu,192594,15.35,0.0,6557.0,180.0,51.8,1.8
both_low,maximus_gpu,192698,15.36,0.0,6557.0,180.0,51.8,1.8
both_low,maximus_gpu,192801,15.4,0.0,6557.0,180.0,51.6,1.8
both_low,maximus_gpu,192902,15.42,0.0,6557.0,180.0,51.6,1.8
both_low,maximus_gpu,193009,15.44,0.0,6557.0,180.0,51.8,1.8
both_low,maximus_gpu,193112,15.44,0.0,6557.0,180.0,51.5,1.8
both_low,maximus_gpu,193215,15.44,0.0,6557.0,180.0,51.4,1.8
both_low,maximus_gpu,193319,15.44,0.0,6557.0,180.0,51.8,1.8
both_low,maximus_gpu,193422,15.44,0.0,6557.0,180.0,52.6,1.8
both_low,maximus_gpu,193525,15.44,0.0,6557.0,180.0,52.0,1.8
both_low,maximus_gpu,193629,15.44,0.0,6557.0,180.0,51.4,1.8
both_low,maximus_gpu,193730,15.44,0.0,6557.0,180.0,59.4,1.9
both_low,maximus_gpu,193834,15.44,0.0,6557.0,180.0,68.0,1.9
both_low,maximus_gpu,193932,15.44,0.0,6557.0,180.0,81.8,1.9
both_low,maximus_gpu,194032,14.8,0.0,6557.0,180.0,85.9,1.9
both_low,maximus_gpu,194134,14.8,0.0,6557.0,180.0,90.4,2.0
both_low,maximus_gpu,194235,14.8,0.0,6557.0,180.0,92.4,1.9
both_low,maximus_gpu,194335,14.8,0.0,6557.0,180.0,81.6,1.8
both_low,maximus_gpu,194435,14.8,0.0,6557.0,180.0,57.5,1.8
both_low,maximus_gpu,194540,14.8,0.0,6557.0,180.0,51.7,1.8
both_low,maximus_gpu,194665,14.94,0.0,6557.0,180.0,59.6,2.6
both_low,maximus_gpu,194809,15.48,82.0,6557.0,180.0,66.0,2.8
both_low,maximus_gpu,194959,15.95,82.0,6557.0,180.0,72.5,2.6
both_low,maximus_gpu,195204,20.58,82.0,6557.0,180.0,54.1,1.8
both_low,maximus_gpu,195314,21.53,82.0,6557.0,180.0,52.0,1.8
both_low,maximus_gpu,195416,21.94,82.0,6557.0,180.0,60.4,1.9
both_low,maximus_gpu,195523,21.53,82.0,6557.0,180.0,62.7,1.8
both_low,maximus_gpu,195628,21.17,82.0,6557.0,180.0,52.0,1.8
both_low,maximus_gpu,195735,24.84,82.0,6557.0,180.0,53.0,1.8
both_low,maximus_gpu,195838,23.98,82.0,6557.0,180.0,51.7,1.8
both_low,maximus_gpu,195941,23.11,82.0,6557.0,180.0,51.7,1.8
both_low,maximus_gpu,196044,20.41,82.0,6557.0,180.0,51.5,1.8
both_low,maximus_gpu,196146,18.65,82.0,6557.0,180.0,52.0,1.8
both_low,maximus_gpu,196248,16.93,0.0,6557.0,172.0,51.1,1.8
both_low,maximus_gpu,196352,16.93,0.0,6557.0,172.0,52.1,1.8
both_low,maximus_gpu,196459,16.93,0.0,6557.0,172.0,51.6,1.8
both_low,maximus_gpu,196563,16.93,0.0,6557.0,172.0,51.8,1.8
both_low,maximus_gpu,196665,16.93,0.0,6557.0,172.0,51.4,1.8
both_low,maximus_gpu,196768,16.93,0.0,6557.0,172.0,51.6,1.8
both_low,maximus_gpu,196872,16.93,0.0,6557.0,172.0,52.3,1.8
both_low,maximus_gpu,196974,16.93,0.0,6557.0,172.0,52.3,1.8
both_low,maximus_gpu,197077,16.93,0.0,6557.0,172.0,51.5,1.8
both_low,maximus_gpu,197179,16.93,0.0,6557.0,172.0,51.8,1.8
both_low,maximus_gpu,197284,15.01,0.0,6557.0,172.0,51.6,1.8
both_low,maximus_gpu,197386,15.01,0.0,6557.0,172.0,51.3,1.8
both_low,maximus_gpu,197490,15.01,0.0,6557.0,172.0,51.7,1.8
both_low,maximus_gpu,197595,15.01,0.0,6557.0,172.0,51.7,1.8
both_low,maximus_gpu,197696,15.01,0.0,6557.0,172.0,51.4,1.8
both_low,maximus_gpu,197801,15.01,0.0,6557.0,180.0,51.6,1.8
both_low,maximus_gpu,197905,15.01,0.0,6557.0,180.0,51.5,1.8
both_low,maximus_gpu,198009,15.01,0.0,6557.0,180.0,51.9,1.8
both_low,maximus_gpu,198111,15.01,0.0,6557.0,180.0,52.4,1.8
both_low,maximus_gpu,198216,15.01,0.0,6557.0,180.0,51.5,1.8
both_low,maximus_gpu,198321,14.97,0.0,6557.0,180.0,51.5,1.8
both_low,maximus_gpu,198426,14.97,0.0,6557.0,180.0,51.7,1.8
both_low,maximus_gpu,198532,14.97,0.0,6557.0,180.0,51.3,1.8
both_low,maximus_gpu,198635,14.97,0.0,6557.0,180.0,51.9,1.8
both_low,maximus_gpu,198738,14.97,0.0,6557.0,180.0,51.9,1.8
both_low,maximus_gpu,198844,14.97,0.0,6557.0,180.0,51.6,1.8
both_low,maximus_gpu,198952,14.97,0.0,6557.0,180.0,51.4,1.8
both_low,maximus_gpu,199054,14.97,0.0,6557.0,180.0,51.8,1.8
both_low,maximus_gpu,199158,14.89,0.0,6557.0,180.0,52.0,1.8
both_low,maximus_gpu,199261,14.93,0.0,6557.0,180.0,52.5,1.8
both_low,maximus_gpu,199362,15.01,0.0,6557.0,180.0,51.5,1.8
both_low,maximus_gpu,199467,15.07,0.0,6557.0,180.0,51.7,1.8
both_low,maximus_gpu,199571,15.12,0.0,6557.0,180.0,51.8,1.8
both_low,maximus_gpu,199675,15.19,0.0,6557.0,180.0,58.1,1.8
both_low,maximus_gpu,199776,15.23,0.0,6557.0,180.0,64.6,1.9
both_low,maximus_gpu,199876,15.25,0.0,6557.0,180.0,63.4,1.8
both_low,maximus_gpu,199977,15.27,0.0,6557.0,180.0,62.1,1.9
both_low,maximus_gpu,200077,15.28,0.0,6557.0,180.0,62.0,1.8
both_low,maximus_gpu,200178,15.28,0.0,6557.0,180.0,63.4,1.8
both_low,maximus_gpu,200279,15.28,0.0,6557.0,180.0,57.8,1.8
both_low,maximus_gpu,200382,15.28,0.0,6557.0,180.0,52.8,1.8
both_low,maximus_gpu,200485,15.28,0.0,6557.0,180.0,51.4,1.8
both_low,maximus_gpu,200587,15.28,0.0,6557.0,180.0,52.1,1.8
both_low,maximus_gpu,200688,15.28,0.0,6557.0,180.0,51.6,1.8
both_low,maximus_gpu,200791,15.28,0.0,6557.0,180.0,51.7,1.8
both_low,maximus_gpu,200896,15.28,0.0,6557.0,180.0,51.8,1.8
both_low,maximus_gpu,201003,15.28,0.0,6557.0,180.0,51.8,1.8
both_low,maximus_gpu,201105,14.91,0.0,6557.0,180.0,51.7,1.8
both_low,maximus_gpu,201247,14.87,0.0,6557.0,180.0,60.6,2.6
both_low,maximus_gpu,201383,16.07,2.0,6557.0,180.0,68.4,3.0
both_low,maximus_gpu,201572,16.7,2.0,6557.0,180.0,69.3,2.3
both_low,maximus_gpu,201778,19.29,99.0,6557.0,180.0,51.5,1.8
both_low,maximus_gpu,201884,20.08,99.0,6557.0,180.0,52.5,1.8
both_low,maximus_gpu,201990,20.0,99.0,6557.0,180.0,59.1,1.8
both_low,maximus_gpu,202098,24.73,99.0,6557.0,180.0,52.0,1.8
both_low,maximus_gpu,202201,23.93,99.0,6557.0,180.0,51.9,1.8
both_low,maximus_gpu,202308,24.29,0.0,6557.0,180.0,51.8,1.8
both_low,maximus_gpu,202412,23.44,0.0,6557.0,180.0,51.7,1.8
both_low,maximus_gpu,202515,22.55,0.0,6557.0,180.0,51.5,1.8
both_low,maximus_gpu,202616,21.37,0.0,6557.0,180.0,52.7,1.8
both_low,maximus_gpu,202720,19.62,0.0,6557.0,180.0,52.5,1.8
both_low,maximus_gpu,202824,17.94,0.0,6557.0,180.0,51.5,1.8
both_low,maximus_gpu,202929,16.17,0.0,6557.0,180.0,51.5,1.8
both_low,maximus_gpu,203037,16.17,0.0,6557.0,180.0,51.6,1.8
both_low,maximus_gpu,203141,16.17,0.0,6557.0,180.0,51.7,1.8
both_low,maximus_gpu,203244,16.17,0.0,6557.0,180.0,51.5,1.8
both_low,maximus_gpu,203349,16.17,0.0,6557.0,180.0,51.5,1.8
both_low,maximus_gpu,203454,16.17,0.0,6557.0,180.0,52.3,1.8
both_low,maximus_gpu,203559,16.17,0.0,6557.0,180.0,51.3,1.8
both_low,maximus_gpu,203662,16.17,0.0,6557.0,180.0,51.7,1.8
both_low,maximus_gpu,203765,16.17,0.0,6557.0,180.0,52.3,1.8
both_low,maximus_gpu,203870,14.97,0.0,6557.0,180.0,52.3,1.8
both_low,maximus_gpu,203974,14.97,0.0,6557.0,180.0,51.9,1.8
both_low,maximus_gpu,204080,14.97,0.0,6557.0,180.0,51.6,1.8
both_low,maximus_gpu,204183,14.97,0.0,6557.0,180.0,51.5,1.8
both_low,maximus_gpu,204287,14.97,0.0,6557.0,180.0,51.5,1.8
both_low,maximus_gpu,204391,14.97,0.0,6557.0,180.0,51.8,1.8
both_low,maximus_gpu,204494,14.97,0.0,6557.0,180.0,52.0,1.8
both_low,maximus_gpu,204598,14.97,0.0,6557.0,180.0,51.4,1.8
both_low,maximus_gpu,204700,14.97,0.0,6557.0,180.0,51.9,1.8
both_low,maximus_gpu,204804,14.97,0.0,6557.0,180.0,51.6,1.8
both_low,maximus_gpu,204907,14.86,0.0,6557.0,180.0,51.5,1.8
both_low,maximus_gpu,205012,14.86,0.0,6557.0,180.0,52.5,1.8
both_low,maximus_gpu,205117,14.86,0.0,6557.0,180.0,52.2,1.8
both_low,maximus_gpu,205221,14.86,0.0,6557.0,180.0,51.6,1.8
both_low,maximus_gpu,205323,14.86,0.0,6557.0,180.0,51.8,1.8
both_low,maximus_gpu,205426,14.86,0.0,6557.0,180.0,51.4,1.8
both_low,maximus_gpu,205531,14.86,0.0,6557.0,180.0,52.3,1.8
both_low,maximus_gpu,205630,14.86,0.0,6557.0,180.0,61.2,1.9
both_low,maximus_gpu,205729,14.86,0.0,6557.0,180.0,72.9,1.9
both_low,maximus_gpu,205828,14.86,0.0,6557.0,180.0,79.0,1.9
both_low,maximus_gpu,205927,14.89,0.0,6557.0,180.0,86.7,1.9
both_low,maximus_gpu,206028,14.89,0.0,6557.0,180.0,89.3,1.9
both_low,maximus_gpu,206127,14.89,0.0,6557.0,180.0,90.2,1.9
both_low,maximus_gpu,206229,14.89,0.0,6557.0,180.0,86.0,1.8
both_low,maximus_gpu,206331,14.91,0.0,6557.0,180.0,73.7,1.8
both_low,maximus_gpu,206434,14.95,0.0,6557.0,180.0,54.4,1.8
both_low,maximus_gpu,206581,15.32,0.0,6557.0,180.0,57.4,2.7
both_low,maximus_gpu,206700,15.8,0.0,6557.0,180.0,63.9,2.9
both_low,maximus_gpu,206920,16.26,89.0,6557.0,180.0,64.4,2.2
both_low,maximus_gpu,207091,21.15,89.0,6557.0,180.0,51.6,1.8
both_low,maximus_gpu,207408,22.59,100.0,333.0,180.0,51.9,1.8
both_low,maximus_gpu,207515,26.85,100.0,333.0,180.0,51.8,1.8
both_low,maximus_gpu,207623,27.5,100.0,333.0,180.0,51.6,1.8
both_low,maximus_gpu,207727,26.68,100.0,333.0,180.0,51.7,1.8
both_low,maximus_gpu,207835,25.8,100.0,333.0,180.0,51.7,1.8
both_low,maximus_gpu,207942,24.62,100.0,333.0,180.0,51.8,1.8
both_low,maximus_gpu,208050,21.1,100.0,333.0,180.0,51.4,1.8
both_low,maximus_gpu,208163,20.67,100.0,333.0,180.0,51.6,1.8
both_low,maximus_gpu,208266,18.09,0.0,333.0,180.0,51.6,1.8
both_low,maximus_gpu,208368,16.75,0.0,333.0,180.0,51.5,1.8
both_low,maximus_gpu,208470,15.77,0.0,333.0,180.0,52.8,1.8
both_low,maximus_gpu,208573,15.77,0.0,333.0,180.0,52.1,1.8
both_low,maximus_gpu,208678,15.76,0.0,333.0,180.0,51.6,1.8
both_low,maximus_gpu,208784,15.78,0.0,333.0,180.0,51.3,1.8
both_low,maximus_gpu,208887,15.78,0.0,333.0,180.0,51.5,1.8
both_low,maximus_gpu,208992,15.78,0.0,333.0,180.0,51.8,1.8
both_low,maximus_gpu,209095,15.78,0.0,333.0,180.0,51.6,1.8
both_low,maximus_gpu,209199,15.78,0.0,333.0,180.0,51.4,1.8
both_low,maximus_gpu,209304,15.78,0.0,333.0,180.0,51.8,1.8
both_low,maximus_gpu,209407,15.78,0.0,333.0,180.0,51.4,1.8
both_low,maximus_gpu,209513,15.78,0.0,333.0,180.0,51.8,1.8
both_low,maximus_gpu,209616,15.78,0.0,333.0,180.0,52.5,1.8
both_low,maximus_gpu,209720,15.78,0.0,333.0,180.0,51.7,1.8
both_low,maximus_gpu,209827,15.78,0.0,333.0,180.0,51.4,1.8
both_low,maximus_gpu,209930,15.78,0.0,333.0,180.0,52.1,1.8
both_low,maximus_gpu,210034,15.09,0.0,333.0,180.0,51.3,1.8
both_low,maximus_gpu,210161,15.21,0.0,323.0,180.0,51.8,1.8
both_low,maximus_gpu,210265,15.25,0.0,323.0,180.0,51.5,1.8
both_low,maximus_gpu,210373,15.3,0.0,323.0,180.0,51.5,1.8
both_low,maximus_gpu,210480,15.34,0.0,323.0,180.0,51.7,1.8
both_low,maximus_gpu,210585,15.38,0.0,323.0,180.0,51.4,1.8
both_low,maximus_gpu,210692,15.41,0.0,323.0,180.0,51.2,1.8
both_low,maximus_gpu,211653,15.7,0.0,15.0,180.0,51.4,1.8
both_low,maximus_cpu,54,15.7,0.0,15.0,180.0,51.1,1.7
both_low,maximus_cpu,258,15.72,0.0,15.0,180.0,51.9,1.8
both_low,maximus_cpu,418,15.68,0.0,18.0,180.0,51.5,1.8
both_low,maximus_cpu,540,15.83,0.0,35.0,180.0,51.5,1.8
both_low,maximus_cpu,648,16.11,0.0,3395.0,180.0,52.1,1.8
both_low,maximus_cpu,752,16.31,0.0,3395.0,180.0,51.8,1.8
both_low,maximus_cpu,858,16.26,0.0,3395.0,180.0,51.5,1.8
both_low,maximus_cpu,962,16.25,0.0,3395.0,180.0,52.1,1.8
both_low,maximus_cpu,1069,16.34,0.0,3395.0,180.0,51.5,1.8
both_low,maximus_cpu,1173,16.24,0.0,3395.0,180.0,51.1,1.8
both_low,maximus_cpu,1287,16.08,0.0,3395.0,180.0,51.5,1.8
both_low,maximus_cpu,1393,16.01,0.0,3395.0,180.0,52.5,1.8
both_low,maximus_cpu,1499,15.92,0.0,3395.0,180.0,52.1,1.8
both_low,maximus_cpu,1604,15.93,0.0,3395.0,180.0,51.4,1.8
both_low,maximus_cpu,1709,15.93,0.0,3395.0,180.0,51.5,1.8
both_low,maximus_cpu,1815,15.47,0.0,3395.0,180.0,51.7,1.8
both_low,maximus_cpu,1919,15.47,0.0,3395.0,180.0,51.7,1.8
both_low,maximus_cpu,2022,15.48,0.0,3395.0,180.0,51.5,1.8
both_low,maximus_cpu,2127,15.51,0.0,3395.0,180.0,51.7,1.8
both_low,maximus_cpu,2228,15.51,0.0,3395.0,180.0,51.7,1.8
both_low,maximus_cpu,2334,15.51,0.0,3395.0,180.0,51.3,1.8
both_low,maximus_cpu,2440,15.49,0.0,3395.0,180.0,51.5,1.8
both_low,maximus_cpu,2543,15.51,0.0,3395.0,180.0,52.2,1.8
both_low,maximus_cpu,2647,15.51,0.0,3395.0,180.0,52.3,1.8
both_low,maximus_cpu,2750,15.53,0.0,3395.0,180.0,51.4,1.8
both_low,maximus_cpu,2854,15.56,0.0,3395.0,180.0,51.8,1.8
both_low,maximus_cpu,2959,15.56,0.0,3395.0,180.0,52.2,1.8
both_low,maximus_cpu,3061,15.56,0.0,3395.0,180.0,51.4,1.8
both_low,maximus_cpu,3166,15.56,0.0,3395.0,180.0,51.9,1.8
both_low,maximus_cpu,3268,15.56,0.0,3395.0,180.0,51.4,1.8
both_low,maximus_cpu,3373,15.56,0.0,3395.0,180.0,51.2,1.8
both_low,maximus_cpu,3477,15.56,0.0,3395.0,180.0,52.2,1.8
both_low,maximus_cpu,3583,15.56,0.0,3395.0,180.0,51.1,1.8
