config,pl_w,sm_mhz,engine,benchmark,sf,query,storage,n_reps,min_ms,query_ms,elapsed_s,n_samples,n_steady,avg_power_w,max_power_w,avg_util,max_mem_mb,avg_sm_mhz,gpu_energy_j,cpu_energy_j,total_energy_j,status
pl200w_sm1110,200,1110,maximus,h2o,4gb,q7,cpu,17,294.0520,294.0520,32.37,492,485,82.2,122.3,3.2,48704,1094,24.1683,0.0000,24.1683,OK
pl200w_sm1110,200,1110,maximus,h2o,4gb,q9,cpu,55,89.3120,89.3120,82.27,1257,1250,85.3,89.4,5.9,48706,1106,7.6155,0.0000,7.6155,OK
pl200w_sm1110,200,1110,sirius,h2o,4gb,q1,gpu,100,21.0000,21.0000,7.46,109,55,115.6,150.1,58.5,96615,1110,2.4275,0.0000,2.4275,OK
pl200w_sm1110,200,1110,sirius,h2o,4gb,q3,gpu,45,100.0000,100.0000,12.04,177,121,124.7,166.0,31.9,96375,909,12.4688,0.0000,12.4688,OK
pl200w_sm1110,200,1110,sirius,h2o,4gb,q5,gpu,100,23.0000,23.0000,7.37,107,54,145.4,194.3,62.6,96611,1090,3.3445,0.0000,3.3445,OK
pl200w_sm1110,200,1110,sirius,h2o,4gb,q6,gpu,100,35.0000,35.0000,8.44,124,71,151.6,185.8,72.6,96621,1110,5.3077,0.0000,5.3077,OK
pl200w_sm1110,200,1110,sirius,h2o,4gb,q7,gpu,56,77.0000,77.0000,11.20,163,110,132.6,171.0,37.8,96421,890,10.2078,0.0000,10.2078,OK
pl200w_sm1110,200,1110,sirius,h2o,4gb,q9,gpu,66,75.0000,75.0000,10.60,156,102,154.6,187.4,72.9,96469,1061,11.5931,0.0000,11.5931,OK
pl200w_sm1110,200,1110,sirius,h2o,4gb,q1,cpu,100,21.0000,21.0000,7.42,109,56,115.4,151.0,57.7,96614,1110,2.4233,0.0000,2.4233,OK
pl200w_sm1110,200,1110,sirius,h2o,4gb,q3,cpu,44,110.0000,110.0000,12.10,178,124,123.0,156.4,31.0,96370,910,13.5339,0.0000,13.5339,OK
pl200w_sm1110,200,1110,sirius,h2o,4gb,q5,cpu,100,23.0000,23.0000,7.48,110,56,145.0,194.8,63.0,96614,1100,3.3352,0.0000,3.3352,OK
pl200w_sm1110,200,1110,sirius,h2o,4gb,q6,cpu,100,35.0000,35.0000,8.47,124,71,152.0,186.5,72.7,96620,1110,5.3203,0.0000,5.3203,OK
pl200w_sm1110,200,1110,sirius,h2o,4gb,q7,cpu,58,76.0000,76.0000,11.54,168,114,133.2,170.7,39.3,96430,882,10.1248,0.0000,10.1248,OK
pl200w_sm1110,200,1110,sirius,h2o,4gb,q9,cpu,66,75.0000,75.0000,10.64,157,103,154.5,187.2,73.1,96469,1050,11.5863,0.0000,11.5863,OK
pl300w_sm600,300,600,maximus,tpch,10,q1,gpu,66,75.7810,75.7810,9.03,123,107,134.8,148.2,98.2,48707,600,10.2189,0.0000,10.2189,OK
pl300w_sm600,300,600,maximus,tpch,10,q3,gpu,100,28.2050,28.2050,7.88,104,88,146.4,169.2,97.6,48707,600,4.1278,0.0000,4.1278,OK
pl300w_sm600,300,600,maximus,tpch,10,q6,gpu,100,14.4900,14.4900,6.06,80,64,146.7,182.0,96.3,48710,600,2.1262,0.0000,2.1262,OK
pl300w_sm600,300,600,maximus,tpch,10,q9,gpu,67,75.1410,75.1410,9.60,129,114,135.3,149.0,98.1,48708,600,10.1654,0.0000,10.1654,OK
pl300w_sm600,300,600,maximus,tpch,10,q13,gpu,16,332.2650,332.2650,8.26,114,99,131.0,144.5,98.6,48711,600,43.5373,0.0000,43.5373,OK
pl300w_sm600,300,600,maximus,tpch,10,q16,gpu,64,78.2320,78.2320,8.17,113,97,114.0,121.2,97.3,48713,600,8.9189,0.0000,8.9189,OK
pl300w_sm600,300,600,maximus,tpch,10,q1,cpu,46,110.5010,110.5010,69.61,1014,1008,78.2,90.6,6.9,48706,600,8.6403,0.0000,8.6403,OK
pl300w_sm600,300,600,maximus,tpch,10,q3,cpu,100,45.0440,45.0440,169.49,2480,2472,75.2,82.0,2.4,48706,600,3.3886,0.0000,3.3886,OK
pl300w_sm600,300,600,maximus,tpch,10,q6,cpu,100,26.4510,26.4510,135.40,1980,1974,74.8,78.5,1.9,48703,600,1.9784,0.0000,1.9784,OK
pl300w_sm600,300,600,maximus,tpch,10,q9,cpu,17,308.1170,308.1170,42.93,625,618,75.6,78.1,3.9,48704,600,23.3071,0.0000,23.3071,OK
pl300w_sm600,300,600,maximus,tpch,10,q13,cpu,15,353.9230,353.9230,15.90,227,220,97.1,121.6,36.4,48705,600,34.3503,0.0000,34.3503,OK
pl300w_sm600,300,600,maximus,tpch,10,q16,cpu,29,175.5280,175.5280,17.77,255,249,80.3,91.3,14.2,48705,600,14.0966,0.0000,14.0966,OK
pl300w_sm600,300,600,sirius,tpch,10,q1,gpu,30,165.0000,165.0000,11.90,165,114,114.7,141.0,66.1,96311,600,18.9305,0.0000,18.9305,OK
pl300w_sm600,300,600,sirius,tpch,10,q3,gpu,90,57.0000,57.0000,8.17,106,53,105.0,124.3,65.0,96764,600,5.9844,0.0000,5.9844,OK
pl300w_sm600,300,600,sirius,tpch,10,q6,gpu,100,8.0000,8.0000,5.77,77,28,92.0,121.2,40.8,96607,600,0.7362,0.0000,0.7362,OK
pl300w_sm600,300,600,sirius,tpch,10,q9,gpu,7,826.0000,826.0000,13.06,164,105,96.2,113.2,24.0,96404,600,79.4777,0.0000,79.4777,OK
pl300w_sm600,300,600,sirius,tpch,10,q13,gpu,46,111.0000,111.0000,10.68,146,96,125.2,144.5,77.4,96588,600,13.9008,0.0000,13.9008,OK
pl300w_sm600,300,600,sirius,tpch,10,q16,gpu,38,131.0000,131.0000,10.08,139,80,137.6,147.3,90.7,96698,600,18.0251,0.0000,18.0251,OK
pl300w_sm600,300,600,sirius,tpch,10,q1,cpu,30,166.0000,166.0000,11.88,166,115,115.3,140.0,66.6,96311,600,19.1379,0.0000,19.1379,OK
pl300w_sm600,300,600,sirius,tpch,10,q3,cpu,88,57.0000,57.0000,8.77,110,52,105.4,125.5,65.9,96764,600,6.0104,0.0000,6.0104,OK
pl300w_sm600,300,600,sirius,tpch,10,q6,cpu,100,8.0000,8.0000,5.80,78,28,92.7,121.6,42.3,96613,600,0.7415,0.0000,0.7415,OK
pl300w_sm600,300,600,sirius,tpch,10,q9,cpu,6,833.0000,833.0000,12.10,153,95,96.1,114.1,25.1,96375,600,80.0380,0.0000,80.0380,OK
pl300w_sm600,300,600,sirius,tpch,10,q13,cpu,46,111.0000,111.0000,10.78,148,96,125.6,145.2,76.6,96586,600,13.9438,0.0000,13.9438,OK
pl300w_sm600,300,600,sirius,tpch,10,q16,cpu,38,132.0000,132.0000,10.21,141,89,131.4,143.3,83.3,96695,600,17.3464,0.0000,17.3464,OK
pl300w_sm600,300,600,maximus,h2o,4gb,q1,gpu,100,46.1830,46.1830,9.08,124,108,130.1,146.8,99.1,48709,600,6.0104,0.0000,6.0104,OK
pl300w_sm600,300,600,maximus,h2o,4gb,q3,gpu,50,100.9350,100.9350,8.65,110,94,160.6,185.0,92.4,48710,600,16.2066,0.0000,16.2066,OK
pl300w_sm600,300,600,maximus,h2o,4gb,q5,gpu,100,26.0840,26.0840,7.04,92,76,160.4,192.6,99.0,48711,600,4.1834,0.0000,4.1834,OK
pl300w_sm600,300,600,maximus,h2o,4gb,q6,gpu,7,754.1210,754.1210,8.18,110,94,161.5,196.8,99.4,48715,600,121.7867,0.0000,121.7867,OK
pl300w_sm600,300,600,maximus,h2o,4gb,q7,gpu,65,77.7260,77.7260,8.99,117,101,165.1,188.1,93.3,48714,600,12.8287,0.0000,12.8287,OK
pl300w_sm600,300,600,maximus,h2o,4gb,q9,gpu,41,122.7820,122.7820,8.57,118,102,146.2,164.9,99.1,48712,600,17.9541,0.0000,17.9541,OK
pl300w_sm600,300,600,maximus,h2o,4gb,q1,cpu,28,183.9200,183.9200,46.77,680,675,75.8,104.6,3.4,48705,600,13.9351,0.0000,13.9351,OK
pl300w_sm600,300,600,maximus,h2o,4gb,q3,cpu,13,399.3540,399.3540,27.39,395,389,79.3,85.0,5.3,48702,600,31.6733,0.0000,31.6733,OK
pl300w_sm600,300,600,maximus,h2o,4gb,q5,cpu,22,239.9840,239.9840,39.55,575,568,75.7,86.9,2.4,48703,600,18.1759,0.0000,18.1759,OK
pl300w_sm600,300,600,maximus,h2o,4gb,q6,cpu,6,923.3030,923.3030,18.64,264,258,100.2,159.1,24.1,48708,600,92.4740,0.0000,92.4740,OK
pl300w_sm600,300,600,maximus,h2o,4gb,q7,cpu,16,330.5150,330.5150,31.76,459,453,78.8,107.8,4.5,48708,600,26.0511,0.0000,26.0511,OK
pl300w_sm600,300,600,maximus,h2o,4gb,q9,cpu,32,155.4400,155.4400,51.80,752,746,81.4,85.8,9.8,48708,600,12.6592,0.0000,12.6592,OK
pl300w_sm600,300,600,sirius,h2o,4gb,q1,gpu,100,38.0000,38.0000,9.35,128,76,103.5,117.8,70.6,96615,600,3.9344,0.0000,3.9344,OK
pl300w_sm600,300,600,sirius,h2o,4gb,q3,gpu,36,143.0000,143.0000,12.79,175,122,111.6,139.0,35.3,96338,600,15.9556,0.0000,15.9556,OK
pl300w_sm600,300,600,sirius,h2o,4gb,q5,gpu,100,37.0000,37.0000,8.97,123,73,126.7,150.8,72.0,96611,600,4.6889,0.0000,4.6889,OK
pl300w_sm600,300,600,sirius,h2o,4gb,q6,gpu,90,55.0000,55.0000,10.32,142,90,127.7,144.6,79.1,96575,600,7.0226,0.0000,7.0226,OK
pl300w_sm600,300,600,sirius,h2o,4gb,q7,gpu,47,104.0000,104.0000,11.84,162,111,121.7,150.7,43.1,96383,600,12.6546,0.0000,12.6546,OK
pl300w_sm600,300,600,sirius,h2o,4gb,q9,gpu,43,117.0000,117.0000,10.83,150,99,126.3,148.6,74.2,96370,600,14.7769,0.0000,14.7769,OK
pl300w_sm600,300,600,sirius,h2o,4gb,q1,cpu,100,38.0000,38.0000,9.39,129,77,103.3,117.7,70.3,96613,600,3.9246,0.0000,3.9246,OK
pl300w_sm600,300,600,sirius,h2o,4gb,q3,cpu,38,131.0000,131.0000,12.38,169,117,115.7,148.5,38.1,96346,600,15.1628,0.0000,15.1628,OK
pl300w_sm600,300,600,sirius,h2o,4gb,q5,cpu,100,37.0000,37.0000,8.96,123,73,126.7,150.6,73.5,96615,600,4.6890,0.0000,4.6890,OK
pl300w_sm600,300,600,sirius,h2o,4gb,q6,cpu,91,55.0000,55.0000,10.39,143,91,127.7,144.5,79.3,96579,600,7.0235,0.0000,7.0235,OK
pl300w_sm600,300,600,sirius,h2o,4gb,q7,cpu,49,104.0000,104.0000,11.88,161,110,123.3,155.0,44.6,96390,600,12.8208,0.0000,12.8208,OK
pl300w_sm600,300,600,sirius,h2o,4gb,q9,cpu,43,117.0000,117.0000,10.94,151,99,125.8,148.0,74.3,96369,600,14.7128,0.0000,14.7128,OK
